text,target
"When I got this it had a attached cover letter to help you get started. Didn't work for me. First, I could not find the Android App in the Play Store. There were other similar Apps but none of them looked like they were applicable. And their reviews were not very good. So I went to my Apple iPad and found a App there. During the setup the speaker itself needed to be set up on my WiFi. I did that and then it failed several times to connect to a update server. I have a limited WiFi connection and this chewed up about 300 Megs and still not a peep out of the speaker. I think this device is way too complicated for the average user.",1
"You can't argue with the price. Once I found the right screwdriver this took me less than 10 minutes from start to finish. Works great in a Mid-2009 MBP 13"".",1
I recently increased the capacity of our RAID 5 NAS system and installed the WD Red drives. They are much faster than the old drives and have worked flawlessly since the upgrade. It's helpful to have the choice of a drive designed for this purpose in the WD Red product line.,1
I have one come with my computer is not so good that one is good,1
Love the LED and g logo. Very easy to move and click.,1
Very easy to set-up/program. This is the third Harmony I have added to our collection and would add another if needed.,1
This universal remote is great. It is easy to program and use. With the touch of one button you can turn on and operate all devices needed to watch TV or many other activities.,1
"Had to return, although we were told that this box would connect to our current cable system it did not.",1
"The M2 Slingbox is a great way to watch tv while traveling. Hotels often have a very limited number of channels, but with the Slingbox you can access your home television and movies on the Direct TV DVR so long as you have a good wifi signal and a laptop or IPad..",1
"My Netgear Nighthawk AC3200 Router sits on the main floor at one end of my house. My office is in the basement at the other end of the house. I have an older laptop that could only do 2.4GHz, 802.11g protocol. I bought this companion Netgear USB adapter. I went from 18Mbps to 88Mbps and I'm sure it can do more, that's just the limit of my current ISP. This is a rock solid network adapter. If you have a router that does 802.11n or ac with a 5GHz radio, then this is a excellent upgrade for an older laptop/desktop. I'll be switching to 1 gigabit fiber optic soon. Can't wait to see what speed I get.",1
My son had a mid 2010 macpro laptop and was complaining about being sluggish. Quick look at Apple support showed how to upgrade Ram from existing 2gb to 4gb..took literally 5 min after finding the ram modules at Best Buy... he can actually run a couple of applications at the same time now. This should hold him until he can actually spring for a iMac desk top with 16gb ram.,1
